PLAYER_NAME,SHOT_MADE_FLAG,LOC_X,LOC_Y,high_pres
Trevor Ariza,0,232.0,18.0,0
Darrell Arthur,1,-19.0,16.0,0
Darrell Arthur,1,-235.0,2.0,0
Terrence Jones,0,1.0,36.0,0
Randy Foye,0,-156.0,214.0,0
Emmanuel Mudiay,0,-127.0,224.0,0
Terrence Jones,1,-20.0,51.0,0
Gary Harris,0,42.0,218.0,0
Kenneth Faried,1,-99.0,92.0,0
Patrick Beverley,1,32.0,11.0,0
Clint Capela,1,0.0,1.0,0
Emmanuel Mudiay,0,-71.0,61.0,0
James Harden,0,-25.0,16.0,0
Kenneth Faried,0,-19.0,7.0,0
Kenneth Faried,1,0.0,1.0,0
Corey Brewer,0,35.0,0.0,0
Patrick Beverley,0,-243.0,46.0,0
Joffrey Lauvergne,1,-19.0,252.0,0
Terrence Jones,1,32.0,16.0,0
Emmanuel Mudiay,1,-109.0,223.0,0
Randy Foye,1,-240.0,2.0,0
Ty Lawson,1,-22.0,7.0,0
Danilo Gallinari,1,230.0,26.0,0
Danilo Gallinari,1,0.0,1.0,0
Ty Lawson,0,-32.0,16.0,0
Clint Capela,1,9.0,3.0,0
Kenneth Faried,1,84.0,16.0,0
Terrence Jones,0,-52.0,239.0,0
Kenneth Faried,1,14.0,8.0,0
Ty Lawson,0,53.0,160.0,0
Danilo Gallinari,0,-32.0,257.0,0
Ty Lawson,0,-240.0,47.0,0
Terrence Jones,1,-7.0,11.0,0
Emmanuel Mudiay,1,17.0,56.0,0
Terrence Jones,0,10.0,16.0,0
Terrence Jones,1,17.0,11.0,0
Danilo Gallinari,0,192.0,146.0,0
James Harden,1,-17.0,2.0,0
Trevor Ariza,1,-215.0,8.0,0
Patrick Beverley,0,17.0,7.0,0
James Harden,0,-240.0,3.0,0
Corey Brewer,0,15.0,2.0,0
Danilo Gallinari,1,0.0,1.0,0
Will Barton,1,0.0,1.0,0
Clint Capela,0,2.0,11.0,0
Will Barton,1,0.0,1.0,0
Will Barton,0,114.0,21.0,0
Jameer Nelson,1,10.0,2.0,0
Clint Capela,1,0.0,1.0,1
Randy Foye,0,-181.0,183.0,1
Ty Lawson,0,87.0,28.0,1
Randy Foye,0,-238.0,18.0,1
Corey Brewer,1,0.0,1.0,1
Corey Brewer,1,225.0,0.0,1
Will Barton,1,0.0,1.0,1
Corey Brewer,0,-27.0,2.0,1
Emmanuel Mudiay,1,-58.0,80.0,1
Ty Lawson,0,-20.0,7.0,1
Clint Capela,1,0.0,1.0,1
Emmanuel Mudiay,1,-20.0,185.0,0
Patrick Beverley,0,223.0,95.0,0
Will Barton,0,-101.0,23.0,0
Randy Foye,0,227.0,11.0,0
Corey Brewer,0,-29.0,3.0,0
Emmanuel Mudiay,0,-19.0,21.0,0
Terrence Jones,0,-24.0,-6.0,0
Corey Brewer,0,-243.0,52.0,0
James Harden,0,48.0,244.0,1
James Harden,1,-17.0,11.0,1
Jameer Nelson,1,-6.0,252.0,1
Emmanuel Mudiay,0,-174.0,193.0,1
Nikola Jokic,1,-43.0,82.0,1
Will Barton,1,-223.0,131.0,1
Mike Conley,0,-104.0,178.0,0
Marc Gasol,0,32.0,36.0,0
Kevin Love,1,-11.0,13.0,0
Zach Randolph,0,169.0,77.0,0
Zach Randolph,1,-7.0,3.0,0
Zach Randolph,1,2.0,-5.0,0
LeBron James,0,132.0,77.0,0
Marc Gasol,0,71.0,56.0,0
LeBron James,1,0.0,1.0,0
Zach Randolph,0,-227.0,-16.0,0
Timofey Mozgov,0,135.0,2.0,0
Jeff Green,0,-143.0,219.0,0
Timofey Mozgov,1,0.0,1.0,0
Kevin Love,1,-120.0,223.0,0
Kevin Love,0,235.0,31.0,0
Jeff Green,0,82.0,2.0,0
Marc Gasol,0,-97.0,70.0,0
Tony Allen,0,140.0,120.0,0
Mike Conley,0,42.0,62.0,0
Matthew Dellavedova,1,96.0,232.0,0
LeBron James,1,2.0,-6.0,1
LeBron James,0,-79.0,139.0,1
Brandan Wright,0,2.0,105.0,1
Matthew Dellavedova,1,56.0,16.0,1
Kevin Love,1,-52.0,41.0,1
Richard Jefferson,1,6.0,0.0,1
Zach Randolph,0,66.0,65.0,1
Tristan Thompson,1,0.0,1.0,1
JaMychal Green,0,1.0,21.0,1
JaMychal Green,0,1.0,18.0,1
Zach Randolph,0,9.0,-6.0,1
Timofey Mozgov,1,4.0,-1.0,1
Mike Conley,1,-91.0,175.0,1
Kevin Love,0,-178.0,-10.0,1
Courtney Lee,1,-215.0,131.0,1
Marc Gasol,0,6.0,198.0,1
Tony Allen,1,-6.0,3.0,1
Marc Gasol,1,-70.0,70.0,1
Timofey Mozgov,1,0.0,1.0,1
Courtney Lee,0,151.0,144.0,1
Mike Conley,1,1.0,2.0,1
Mo Williams,0,-155.0,100.0,1
Marc Gasol,0,27.0,111.0,1
Kevin Love,0,227.0,105.0,1
Kevin Love,1,1.0,-5.0,1
Marc Gasol,1,-9.0,2.0,1
JR Smith,0,143.0,203.0,1
Tony Allen,1,10.0,75.0,1
Zach Randolph,1,123.0,57.0,1
LeBron James,1,10.0,3.0,1
Courtney Lee,1,51.0,195.0,1
JR Smith,0,43.0,65.0,1
Kevin Love,1,-122.0,159.0,1
Zach Randolph,0,-106.0,129.0,1
LeBron James,1,-197.0,56.0,1
Tony Allen,1,63.0,18.0,1
Matthew Dellavedova,0,138.0,214.0,1
LeBron James,0,10.0,200.0,1
Timofey Mozgov,1,-11.0,-1.0,1
Zach Randolph,1,10.0,52.0,1
Matthew Dellavedova,0,-9.0,-1.0,1
Jeff Green,1,-130.0,208.0,1
Jeff Green,1,-135.0,82.0,1
Matt Barnes,0,-102.0,249.0,1
Anderson Varejao,1,10.0,0.0,1
Richard Jefferson,0,-43.0,218.0,1
Richard Jefferson,1,2.0,8.0,1
Jeff Green,1,45.0,21.0,1
Anderson Varejao,0,-4.0,21.0,1
Matthew Dellavedova,1,2.0,-6.0,1
Kevin Love,0,155.0,198.0,1
Courtney Lee,0,-235.0,41.0,1
Kevin Love,1,46.0,36.0,1
Matt Barnes,0,-209.0,146.0,1
LeBron James,0,232.0,31.0,1
Courtney Lee,0,19.0,-1.0,1
Jordan Adams,0,1.0,2.0,1
Jordan Adams,0,-179.0,185.0,1
JR Smith,0,155.0,134.0,1
Jordan Adams,0,-132.0,3.0,1
JaMychal Green,1,132.0,56.0,1
Brandan Wright,1,68.0,23.0,1
Brandan Wright,1,6.0,7.0,1
Robin Lopez,1,0.0,1.0,0
Michael Carter-Williams,0,-19.0,13.0,0
Greg Monroe,1,-19.0,0.0,0
Carmelo Anthony,0,91.0,115.0,0
Michael Carter-Williams,0,2.0,11.0,0
Khris Middleton,0,-192.0,-16.0,0
Sasha Vujacic,0,-238.0,13.0,0
Michael Carter-Williams,1,0.0,1.0,0
Kristaps Porzingis,0,-19.0,16.0,0
Khris Middleton,0,-32.0,16.0,0
Michael Carter-Williams,0,-6.0,4.0,0
Carmelo Anthony,0,14.0,0.0,0
Derrick Williams,0,40.0,174.0,0
Kyle O'Quinn,1,1.0,85.0,0
Derrick Williams,1,-47.0,3.0,0
Derrick Williams,1,-17.0,5.0,0
Langston Galloway,1,4.0,-5.0,0
Jerian Grant,1,-127.0,-6.0,0
Michael Carter-Williams,1,-42.0,-1.0,0
Jerian Grant,0,-25.0,7.0,0
Michael Carter-Williams,0,-68.0,41.0,0
Johnny O'Bryant III,0,-156.0,-16.0,0
Rashad Vaughn,1,227.0,52.0,0
Kyle O'Quinn,1,-16.0,-1.0,0
Jerryd Bayless,0,-16.0,188.0,0
Jerian Grant,1,-16.0,8.0,0
Derrick Williams,1,0.0,1.0,0
Greg Monroe,0,-14.0,8.0,0
Derrick Williams,1,48.0,178.0,1
Derrick Williams,0,-17.0,16.0,1
Lance Thomas,1,-12.0,-1.0,1
Khris Middleton,1,123.0,62.0,0
Kristaps Porzingis,0,3.0,-4.0,0
Kristaps Porzingis,1,35.0,-5.0,0
Robin Lopez,1,-12.0,92.0,1
Michael Carter-Williams,0,-17.0,7.0,1
Sasha Vujacic,1,-133.0,244.0,0
Langston Galloway,0,-6.0,0.0,0
Langston Galloway,0,-7.0,8.0,0
Kristaps Porzingis,0,-12.0,0.0,0
Robin Lopez,0,-8.0,5.0,0
Jerryd Bayless,0,-71.0,21.0,0
Carmelo Anthony,0,182.0,174.0,0
Kyle O'Quinn,0,-48.0,7.0,0
Kyle O'Quinn,1,-19.0,3.0,1
Khris Middleton,1,217.0,120.0,0
Kyle O'Quinn,0,-11.0,-6.0,0
Jerryd Bayless,0,-6.0,9.0,0
Greg Monroe,0,-16.0,11.0,1
Robin Lopez,1,-14.0,2.0,1
Jose Calderon,0,99.0,232.0,1
Jose Calderon,1,-245.0,57.0,1
Michael Carter-Williams,0,-6.0,7.0,1
Greg Monroe,1,-35.0,-1.0,1
Kristaps Porzingis,1,63.0,249.0,1
Carmelo Anthony,0,102.0,224.0,1
Damien Inglis,0,4.0,262.0,1
Michael Carter-Williams,1,-61.0,21.0,1
Langston Galloway,1,58.0,252.0,1
Derrick Williams,1,0.0,1.0,1
Greivis Vasquez,0,-109.0,146.0,1
Jerryd Bayless,0,-17.0,7.0,1
John Henson,0,0.0,1.0,1
Greivis Vasquez,1,20.0,101.0,1
Derrick Williams,0,-161.0,11.0,1
Rashad Vaughn,1,-19.0,7.0,1
John Henson,0,-14.0,16.0,1
John Henson,1,-4.0,7.0,1
Rashad Vaughn,1,-11.0,-1.0,1
Greivis Vasquez,0,-37.0,31.0,1
Greivis Vasquez,1,-108.0,228.0,1
Carmelo Anthony,1,30.0,-10.0,1
Greg Monroe,0,-35.0,11.0,1
Lance Thomas,1,-83.0,16.0,1
Lance Thomas,1,-17.0,11.0,1
Michael Carter-Williams,0,-11.0,3.0,1
Miles Plumlee,0,-6.0,-1.0,1
Michael Carter-Williams,1,-13.0,5.0,1
Kyle O'Quinn,0,9.0,8.0,1
Jerian Grant,1,-4.0,8.0,1
Cleanthony Early,1,-6.0,7.0,1
Kevin Durant,1,-83.0,134.0,0
Tony Parker,0,-1.0,3.0,0
Kawhi Leonard,0,68.0,2.0,0
Kevin Durant,0,50.0,72.0,0
Russell Westbrook,0,-47.0,247.0,0
Tim Duncan,0,6.0,56.0,0
Tim Duncan,1,-1.0,39.0,0
Russell Westbrook,1,-58.0,97.0,0
LaMarcus Aldridge,0,135.0,43.0,0
Russell Westbrook,0,-181.0,169.0,0
Tony Parker,0,51.0,36.0,0
LaMarcus Aldridge,1,164.0,65.0,0
Kawhi Leonard,1,24.0,7.0,0
Kevin Durant,1,-120.0,90.0,0
Kawhi Leonard,0,148.0,144.0,0
Serge Ibaka,0,238.0,41.0,0
Serge Ibaka,0,127.0,149.0,0
Russell Westbrook,0,15.0,16.0,0
Russell Westbrook,1,-117.0,223.0,0
LaMarcus Aldridge,1,-2.0,-1.0,0
Kevin Durant,1,71.0,164.0,0
Tim Duncan,0,82.0,41.0,0
Russell Westbrook,1,-117.0,80.0,0
Russell Westbrook,1,20.0,-1.0,0
Enes Kanter,0,12.0,2.0,0
Enes Kanter,1,20.0,2.0,0
Patty Mills,0,-7.0,-1.0,0
Kawhi Leonard,1,17.0,0.0,0
Anthony Morrow,1,-71.0,234.0,0
Manu Ginobili,0,-12.0,-1.0,0
Anthony Morrow,0,240.0,7.0,0
Serge Ibaka,1,-63.0,169.0,0
Enes Kanter,0,-6.0,17.0,0
David West,1,24.0,-1.0,0
Dion Waiters,1,6.0,77.0,0
D.J. Augustin,1,20.0,0.0,0
Tony Parker,1,-6.0,2.0,0
Serge Ibaka,1,-125.0,46.0,0
David West,1,-14.0,0.0,0
Enes Kanter,1,-14.0,-5.0,0
Serge Ibaka,0,92.0,159.0,0
Kyle Anderson,1,101.0,16.0,0
Tony Parker,0,-12.0,-1.0,0
Dion Waiters,0,235.0,36.0,0
Kevin Durant,0,61.0,164.0,0
Kawhi Leonard,0,168.0,124.0,0
Kevin Durant,0,71.0,164.0,0
Russell Westbrook,1,-11.0,0.0,0
Kawhi Leonard,1,0.0,1.0,0
Russell Westbrook,1,12.0,-1.0,0
Patty Mills,1,9.0,2.0,0
Russell Westbrook,0,43.0,126.0,0
Danny Green,0,66.0,52.0,0
Kevin Durant,0,-11.0,16.0,0
Enes Kanter,1,20.0,-1.0,0
Russell Westbrook,0,-22.0,7.0,0
Russell Westbrook,1,-210.0,126.0,0
Tony Parker,0,14.0,3.0,0
LaMarcus Aldridge,1,-9.0,2.0,0
Tim Duncan,1,82.0,31.0,0
Kawhi Leonard,1,15.0,7.0,0
Serge Ibaka,1,-117.0,131.0,0
Tony Parker,0,-12.0,7.0,0
Tim Duncan,1,2.0,11.0,0
Kevin Durant,0,76.0,120.0,0
Kawhi Leonard,0,94.0,146.0,0
LaMarcus Aldridge,0,-19.0,3.0,0
LaMarcus Aldridge,0,6.0,16.0,0
Danny Green,0,-150.0,200.0,0
Kawhi Leonard,0,-42.0,46.0,0
Serge Ibaka,1,-1.0,183.0,0
Russell Westbrook,1,0.0,1.0,0
Tony Parker,1,17.0,-6.0,0
Boris Diaw,1,0.0,21.0,0
Kawhi Leonard,1,2.0,18.0,0
Boris Diaw,1,0.0,11.0,0
Boris Diaw,0,-1.0,-6.0,0
Russell Westbrook,1,17.0,-5.0,0
Enes Kanter,1,133.0,21.0,0
Manu Ginobili,1,-56.0,129.0,0
Steven Adams,1,33.0,80.0,0
Anthony Morrow,1,233.0,13.0,0
David West,1,-37.0,100.0,0
Russell Westbrook,0,-29.0,149.0,0
Russell Westbrook,0,15.0,7.0,0
Enes Kanter,1,-12.0,3.0,0
David West,1,-66.0,156.0,0
Dion Waiters,0,-158.0,400.0,0
D.J. Augustin,0,22.0,-1.0,0
Dion Waiters,0,17.0,2.0,0
Enes Kanter,1,10.0,13.0,0
Boris Diaw,1,-76.0,43.0,0
Kyle Anderson,0,235.0,16.0,0
Kevin Durant,0,235.0,77.0,0
Kawhi Leonard,1,14.0,144.0,0
Steven Adams,1,0.0,1.0,0
Kawhi Leonard,1,91.0,134.0,0
D.J. Augustin,0,-37.0,139.0,0
David West,0,-81.0,11.0,0
Enes Kanter,0,-25.0,2.0,0
Danny Green,0,55.0,244.0,0
Kevin Durant,0,19.0,3.0,0
Kawhi Leonard,1,17.0,-5.0,0
Kawhi Leonard,1,132.0,26.0,0
Kawhi Leonard,0,-107.0,154.0,0
D.J. Augustin,1,-34.0,11.0,0
LaMarcus Aldridge,0,2.0,28.0,0
Russell Westbrook,1,61.0,144.0,0
LaMarcus Aldridge,0,32.0,193.0,0
Kevin Durant,1,58.0,237.0,0
Russell Westbrook,0,22.0,2.0,0
Danny Green,1,-83.0,41.0,0
Kevin Durant,0,-27.0,141.0,0
Tony Parker,1,10.0,7.0,0
LaMarcus Aldridge,0,-117.0,51.0,0
Dion Waiters,1,132.0,56.0,0
Kawhi Leonard,0,-114.0,65.0,0
Russell Westbrook,1,-233.0,26.0,0
Russell Westbrook,0,17.0,139.0,0
Danny Green,0,6.0,242.0,0
Tim Duncan,0,0.0,19.0,0
LaMarcus Aldridge,0,223.0,7.0,0
Danny Green,0,-142.0,404.0,0
Jrue Holiday,0,30.0,249.0,0
Meyers Leonard,0,-9.0,252.0,0
Damian Lillard,1,-11.0,-1.0,0
Jrue Holiday,0,-4.0,-11.0,0
Dante Cunningham,0,227.0,36.0,0
Kendrick Perkins,1,-4.0,56.0,0
CJ McCollum,1,195.0,160.0,0
Eric Gordon,0,91.0,47.0,0
Anthony Davis,1,0.0,1.0,0
Meyers Leonard,0,19.0,257.0,0
Eric Gordon,1,223.0,100.0,0
Anthony Davis,0,-29.0,8.0,0
Anthony Davis,1,127.0,77.0,0
Mason Plumlee,1,-66.0,26.0,0
Kendrick Perkins,0,2.0,2.0,0
CJ McCollum,1,187.0,165.0,0
Anthony Davis,0,92.0,3.0,0
Al-Farouq Aminu,0,14.0,-1.0,0
CJ McCollum,1,-20.0,-1.0,0
Alonzo Gee,0,-25.0,16.0,0
Ryan Anderson,1,186.0,61.0,0
Mason Plumlee,1,0.0,7.0,0
Damian Lillard,1,-174.0,13.0,0
Ryan Anderson,0,15.0,-11.0,0
Alexis Ajinca,0,-14.0,21.0,0
Ish Smith,0,79.0,146.0,0
Alonzo Gee,1,1.0,0.0,0
Allen Crabbe,1,-14.0,-1.0,0
Allen Crabbe,0,6.0,-11.0,0
CJ McCollum,1,4.0,16.0,0
Eric Gordon,1,30.0,105.0,0
Alonzo Gee,0,223.0,92.0,0
Alexis Ajinca,0,-24.0,160.0,0
CJ McCollum,1,-161.0,219.0,0
Alexis Ajinca,0,37.0,21.0,0
CJ McCollum,1,78.0,247.0,0
Allen Crabbe,0,-61.0,195.0,0
Ish Smith,0,43.0,13.0,0
Ryan Anderson,1,-125.0,237.0,0
Ryan Anderson,1,195.0,178.0,0
CJ McCollum,0,71.0,178.0,0
CJ McCollum,0,46.0,75.0,0
Allen Crabbe,0,-238.0,33.0,0
Anthony Davis,0,-106.0,21.0,0
CJ McCollum,0,-9.0,110.0,0
Eric Gordon,0,-246.0,-10.0,0
Eric Gordon,0,-240.0,-11.0,0
Maurice Harkless,1,19.0,-6.0,0
Anthony Davis,1,0.0,1.0,0
Ed Davis,1,-30.0,-1.0,0
Meyers Leonard,0,-11.0,124.0,0
Ryan Anderson,1,2.0,7.0,0
Anthony Davis,0,-27.0,7.0,0
Damian Lillard,1,-30.0,21.0,0
Anthony Davis,0,-104.0,41.0,0
Meyers Leonard,1,-50.0,193.0,0
Eric Gordon,1,12.0,2.0,0
Damian Lillard,0,2.0,-6.0,0
Ed Davis,1,-6.0,2.0,0
Meyers Leonard,1,0.0,1.0,0
Damian Lillard,1,25.0,-1.0,0
Damian Lillard,0,-245.0,23.0,0
CJ McCollum,0,184.0,174.0,0
Eric Gordon,1,-2.0,120.0,0
Al-Farouq Aminu,0,17.0,2.0,0
Jrue Holiday,0,79.0,239.0,0
CJ McCollum,1,-169.0,72.0,0
Jrue Holiday,0,-50.0,41.0,0
Damian Lillard,1,0.0,1.0,0
Jrue Holiday,0,-122.0,144.0,0
Meyers Leonard,1,166.0,203.0,0
Damian Lillard,0,-91.0,244.0,0
Eric Gordon,1,-88.0,242.0,0
Al-Farouq Aminu,1,-6.0,21.0,0
Jrue Holiday,0,122.0,223.0,0
CJ McCollum,0,-34.0,144.0,0
Al-Farouq Aminu,1,0.0,1.0,0
Damian Lillard,1,-11.0,2.0,0
Ish Smith,0,-117.0,175.0,0
Ryan Anderson,0,0.0,1.0,0
Damian Lillard,0,145.0,120.0,0
Ish Smith,1,-25.0,28.0,0
Maurice Harkless,0,9.0,-1.0,0
Anthony Davis,1,0.0,1.0,0
Anthony Davis,1,101.0,144.0,0
Damian Lillard,0,168.0,200.0,0
Eric Gordon,1,2.0,252.0,0
Maurice Harkless,0,0.0,31.0,0
Anthony Davis,1,0.0,1.0,0
Ish Smith,1,37.0,0.0,0
Eric Gordon,0,223.0,-1.0,0
Noah Vonleh,0,150.0,18.0,0
Allen Crabbe,1,-150.0,-1.0,0
Allen Crabbe,0,227.0,-16.0,0
CJ McCollum,0,-125.0,224.0,0
Jrue Holiday,1,223.0,-1.0,0
Noah Vonleh,0,-1.0,38.0,0
Jrue Holiday,0,-53.0,21.0,0
CJ McCollum,1,-166.0,8.0,0
Ryan Anderson,0,-204.0,165.0,0
Meyers Leonard,1,37.0,178.0,0
Damian Lillard,0,-122.0,116.0,0
Anthony Davis,1,-25.0,-6.0,0
Meyers Leonard,0,232.0,16.0,0
Ryan Anderson,0,-240.0,21.0,0
Ed Davis,0,35.0,7.0,0
Damian Lillard,0,-135.0,80.0,0
Ryan Anderson,0,6.0,-10.0,0
Ryan Anderson,0,227.0,-6.0,0
Damian Lillard,0,-7.0,7.0,0
Jrue Holiday,0,-148.0,3.0,0
Ish Smith,0,46.0,144.0,0
Ed Davis,1,42.0,26.0,0
Kendrick Perkins,1,42.0,193.0,0
Kendrick Perkins,0,-29.0,174.0,0
Rudy Gay,1,20.0,8.0,0
Rajon Rondo,0,42.0,242.0,0
Blake Griffin,1,-32.0,26.0,0
Ben McLemore,0,30.0,36.0,1
Kosta Koufos,1,-3.0,14.0,0
JJ Redick,0,27.0,218.0,0
Blake Griffin,1,-155.0,134.0,0
Rudy Gay,0,-27.0,51.0,0
DeMarcus Cousins,1,-25.0,252.0,0
DeMarcus Cousins,1,27.0,14.0,0
Blake Griffin,1,63.0,175.0,0
Willie Cauley-Stein,0,79.0,95.0,0
Blake Griffin,0,43.0,13.0,0
Omri Casspi,1,0.0,1.0,0
Marco Belinelli,0,-117.0,223.0,0
Darren Collison,0,24.0,21.0,0
Jamal Crawford,0,-63.0,51.0,0
Darren Collison,0,48.0,149.0,0
Caron Butler,1,-199.0,67.0,0
Austin Rivers,0,50.0,8.0,0
Caron Butler,1,-209.0,56.0,0
Wesley Johnson,1,232.0,33.0,0
DeMarcus Cousins,0,30.0,11.0,0
Austin Rivers,0,158.0,190.0,0
Darren Collison,1,15.0,21.0,0
Jamal Crawford,0,-7.0,190.0,0
DeMarcus Cousins,0,9.0,13.0,0
Jamal Crawford,1,-10.0,34.0,0
Rudy Gay,0,-40.0,51.0,0
Caron Butler,0,-233.0,21.0,0
Rudy Gay,0,-166.0,193.0,0
Blake Griffin,1,14.0,8.0,0
DeAndre Jordan,1,1.0,26.0,0
Rajon Rondo,0,-68.0,21.0,0
DeMarcus Cousins,1,-4.0,7.0,0
Blake Griffin,1,0.0,1.0,0
DeMarcus Cousins,0,-9.0,41.0,0
Lance Stephenson,0,-233.0,21.0,0
JJ Redick,1,-30.0,2.0,0
DeMarcus Cousins,1,33.0,252.0,0
Rudy Gay,0,46.0,31.0,0
Rudy Gay,1,0.0,8.0,0
Jamal Crawford,1,6.0,16.0,0
Darren Collison,1,24.0,11.0,0
JJ Redick,0,82.0,237.0,0
Kosta Koufos,1,-20.0,9.0,0
Ben McLemore,0,97.0,193.0,0
Blake Griffin,1,0.0,1.0,0
Rajon Rondo,1,12.0,16.0,0
Rajon Rondo,0,1.0,10.0,0
DeMarcus Cousins,0,-40.0,57.0,1
Blake Griffin,1,10.0,203.0,1
DeAndre Jordan,0,-50.0,16.0,0
Ben McLemore,1,-171.0,185.0,0
DeMarcus Cousins,1,22.0,11.0,0
Blake Griffin,0,-50.0,208.0,0
Rudy Gay,0,-196.0,16.0,0
Lance Stephenson,1,-25.0,7.0,0
Rajon Rondo,0,-29.0,16.0,0
Rudy Gay,1,9.0,11.0,0
JJ Redick,0,140.0,90.0,0
Ben McLemore,1,0.0,1.0,0
Ben McLemore,0,223.0,106.0,0
DeMarcus Cousins,0,-52.0,33.0,0
Blake Griffin,1,0.0,1.0,0
Chris Paul,1,-6.0,185.0,0
Kosta Koufos,1,-34.0,52.0,0
Blake Griffin,0,10.0,175.0,0
Josh Smith,0,-20.0,47.0,0
Darren Collison,0,20.0,2.0,0
Jamal Crawford,0,-245.0,11.0,0
Paul Pierce,1,30.0,11.0,0
Kosta Koufos,0,-53.0,7.0,0
Blake Griffin,1,4.0,11.0,0
Caron Butler,1,17.0,11.0,0
Darren Collison,0,-17.0,301.0,0
Jamal Crawford,1,10.0,169.0,1
Caron Butler,1,171.0,23.0,1
Paul Pierce,1,64.0,159.0,1
DeMarcus Cousins,1,-17.0,11.0,1
DeMarcus Cousins,1,0.0,1.0,1
Blake Griffin,0,-148.0,11.0,0
JJ Redick,0,204.0,13.0,0
Rudy Gay,1,-7.0,80.0,0
Blake Griffin,0,-178.0,70.0,0
Chris Paul,0,63.0,146.0,0
Omri Casspi,0,107.0,7.0,0
JJ Redick,1,19.0,244.0,0
Chris Paul,0,-40.0,16.0,0
Paul Pierce,1,-19.0,95.0,0
Rajon Rondo,1,19.0,8.0,0
Chris Paul,1,20.0,149.0,0
Kobe Bryant,0,-11.0,257.0,0
Ricky Rubio,0,-81.0,120.0,0
Jordan Clarkson,1,20.0,21.0,0
Andrew Wiggins,1,-4.0,31.0,0
Karl-Anthony Towns,1,0.0,1.0,0
Kobe Bryant,1,148.0,52.0,0
Ricky Rubio,1,-11.0,11.0,0
Ricky Rubio,1,174.0,188.0,0
Julius Randle,0,12.0,16.0,0
Roy Hibbert,1,15.0,-5.0,0
Julius Randle,1,0.0,1.0,0
Julius Randle,0,1.0,26.0,0
Gorgui Dieng,0,-71.0,124.0,0
Jordan Clarkson,1,-14.0,26.0,0
Zach LaVine,0,17.0,13.0,0
Zach LaVine,1,4.0,11.0,0
Lou Williams,1,19.0,16.0,0
Adreian Payne,0,12.0,11.0,0
Kevin Martin,0,-112.0,-1.0,0
Nick Young,1,114.0,214.0,0
Karl-Anthony Towns,1,0.0,1.0,0
Brandon Bass,1,10.0,16.0,0
Damjan Rudez,1,-22.0,18.0,0
Kobe Bryant,1,-35.0,282.0,0
Kobe Bryant,1,-30.0,120.0,0
Ricky Rubio,1,-48.0,160.0,0
Kevin Garnett,1,-58.0,183.0,0
Kobe Bryant,1,-110.0,252.0,0
Kevin Garnett,1,24.0,16.0,0
Kobe Bryant,0,-246.0,-19.0,0
Julius Randle,0,-20.0,36.0,0
Julius Randle,1,-17.0,16.0,0
Andrew Wiggins,0,177.0,21.0,0
Karl-Anthony Towns,1,-1.0,178.0,0
Gorgui Dieng,1,0.0,1.0,0
D'Angelo Russell,0,-16.0,21.0,0
Kobe Bryant,1,105.0,232.0,0
Kobe Bryant,0,141.0,218.0,0
Ricky Rubio,1,-125.0,47.0,0
Kevin Martin,1,-127.0,51.0,0
Karl-Anthony Towns,0,63.0,183.0,0
Julius Randle,1,14.0,13.0,0
Andrew Wiggins,0,-199.0,26.0,0
Kevin Martin,1,-30.0,95.0,0
Julius Randle,0,-7.0,26.0,0
Ricky Rubio,1,-19.0,11.0,0
Andrew Wiggins,1,-129.0,120.0,0
Ryan Kelly,0,43.0,116.0,0
Shabazz Muhammad,1,-30.0,11.0,0
Lou Williams,0,22.0,18.0,0
D'Angelo Russell,0,138.0,223.0,0
Nemanja Bjelica,1,6.0,38.0,0
Zach LaVine,1,-43.0,16.0,0
Nemanja Bjelica,0,50.0,237.0,0
Brandon Bass,0,2.0,2.0,0
Nick Young,0,0.0,257.0,0
Kevin Martin,0,-6.0,33.0,0
Marcelo Huertas,1,-1.0,36.0,0
Ryan Kelly,0,33.0,43.0,0
Ricky Rubio,1,-45.0,7.0,0
Jordan Clarkson,1,-29.0,151.0,0
Kobe Bryant,0,127.0,-15.0,0
Roy Hibbert,0,-12.0,13.0,0
Jordan Clarkson,0,-106.0,65.0,0
Kobe Bryant,0,22.0,7.0,0
Kobe Bryant,0,42.0,82.0,0
Lou Williams,0,222.0,-6.0,0
Julius Randle,1,-9.0,26.0,0
Lou Williams,0,25.0,26.0,0
Zach Randolph,0,153.0,65.0,0
Courtney Lee,1,-73.0,188.0,0
Jordan Hill,0,9.0,2.0,0
Courtney Lee,1,-147.0,120.0,0
Tony Allen,0,6.0,-6.0,0
Tony Allen,1,-7.0,-1.0,0
Ian Mahinmi,1,0.0,1.0,0
Marc Gasol,0,99.0,120.0,0
Monta Ellis,0,12.0,2.0,0
Ian Mahinmi,1,-4.0,2.0,0
Courtney Lee,1,51.0,95.0,0
Jordan Hill,0,-6.0,-1.0,0
Marc Gasol,1,0.0,1.0,0
Mike Conley,1,-11.0,0.0,0
Monta Ellis,0,163.0,208.0,0
Courtney Lee,0,4.0,257.0,0
Jeff Green,1,-187.0,57.0,0
Ian Mahinmi,0,168.0,126.0,0
Zach Randolph,1,1.0,3.0,0
Marc Gasol,0,-6.0,56.0,0
CJ Miles,1,-191.0,178.0,0
Monta Ellis,1,-12.0,7.0,0
JaMychal Green,0,6.0,2.0,0
Monta Ellis,0,-22.0,2.0,0
Myles Turner,1,0.0,1.0,0
JaMychal Green,0,-48.0,62.0,0
